Previous Scores,Hours Studied,Sample Question Papers Practiced,Sleep Hours,Performance_bin,Extracurricular Activities,Previous Scores_scaled
96,6,7,5,9,0,9.491525423728813
63,5,9,7,5,1,3.8983050847457625
64,7,7,4,5,1,4.067796610169491
85,3,0,8,6,0,7.627118644067797
90,4,8,7,8,0,8.474576271186441
74,9,5,4,7,1,5.762711864406779
56,4,0,5,4,1,2.711864406779661
85,3,0,8,7,0,7.627118644067797
81,2,6,7,6,1,6.9491525423728815
84,5,9,5,7,1,7.4576271186440675
93,4,1,7,7,1,8.983050847457626
43,8,5,5,3,0,0.5084745762711864
50,7,4,7,4,1,1.694915254237288
86,6,4,4,8,1,7.796610169491525
54,2,9,6,2,1,2.3728813559322033
69,3,5,4,5,1,4.915254237288136
63,9,7,8,6,1,3.8983050847457625
41,9,4,7,4,1,0.1694915254237288
82,5,7,6,7,1,7.11864406779661
73,3,4,6,5,0,5.593220338983051
62,2,9,8,4,0,3.7288135593220337
70,8,5,8,6,0,5.084745762711864
76,6,7,6,7,1,6.101694915254237
52,7,1,8,4,0,2.0338983050847457
72,1,6,8,5,0,5.423728813559322
46,1,2,7,1,1,1.0169491525423728
71,2,8,4,4,0,5.254237288135593
46,3,9,9,2,1,1.0169491525423728
81,1,6,5,6,1,6.9491525423728815
77,5,2,6,6,1,6.271186440677966
91,3,7,5,8,0,8.64406779661017
83,1,9,6,6,1,7.288135593220339
52,8,1,6,4,0,2.0338983050847457
63,6,9,4,5,1,3.8983050847457625
67,9,7,6,6,1,4.576271186440678
71,3,6,6,5,0,5.254237288135593
82,9,4,4,8,1,7.11864406779661
57,9,3,8,5,0,2.8813559322033897
73,1,9,9,5,1,5.593220338983051
87,3,9,5,7,1,7.966101694915254
73,6,0,6,6,1,5.593220338983051
90,8,3,4,9,1,8.474576271186441
77,4,5,6,6,1,6.271186440677966
40,5,5,4,2,1,0.0
82,9,1,5,8,1,7.11864406779661
89,6,8,7,8,1,8.305084745762711
81,7,0,8,7,0,6.9491525423728815
70,7,3,7,6,0,5.084745762711864
89,4,3,4,7,0,8.305084745762711
99,4,1,6,8,1,10.0
40,4,7,8,2,0,0.0
90,5,1,5,8,0,8.474576271186441
55,5,1,9,4,1,2.542372881355932
97,8,1,8,9,0,9.661016949152541
54,2,4,7,3,0,2.3728813559322033
72,7,3,4,6,0,5.423728813559322
62,1,1,7,3,0,3.7288135593220337
92,1,0,8,7,0,8.813559322033898
80,4,0,9,6,0,6.779661016949152
73,7,1,6,6,1,5.593220338983051
56,2,0,4,3,0,2.711864406779661
64,2,8,6,4,1,4.067796610169491
95,1,1,6,7,0,9.322033898305085
81,2,2,9,6,1,6.9491525423728815
45,7,8,8,3,0,0.847457627118644
70,9,4,7,7,0,5.084745762711864
44,6,7,6,3,0,0.6779661016949152
79,2,6,6,6,0,6.610169491525424
79,9,5,6,8,0,6.610169491525424
69,7,1,4,6,1,4.915254237288136
44,1,3,6,1,0,0.6779661016949152
51,9,8,6,5,0,1.8644067796610169
46,2,6,8,2,1,1.0169491525423728
84,4,2,6,7,0,7.4576271186440675
52,9,5,9,5,0,2.0338983050847457
88,4,7,9,7,0,8.135593220338983
43,3,7,6,2,0,0.5084745762711864
89,1,7,9,6,0,8.305084745762711
81,7,7,8,8,1,6.9491525423728815
42,6,9,4,2,0,0.3389830508474576
51,4,5,9,3,1,1.8644067796610169
40,6,9,9,3,0,0.0
66,6,2,7,5,0,4.406779661016949
82,4,8,8,7,1,7.11864406779661
89,6,2,9,8,0,8.305084745762711
52,8,3,4,4,0,2.0338983050847457
56,3,9,7,3,1,2.711864406779661
47,4,0,6,3,0,1.1864406779661016
71,1,1,8,4,0,5.254237288135593
59,4,5,9,4,1,3.2203389830508473
90,9,0,6,9,1,8.474576271186441
56,8,8,8,5,0,2.711864406779661
73,4,7,7,5,0,5.593220338983051
74,7,1,9,6,0,5.762711864406779
74,3,1,4,6,1,5.762711864406779
77,9,7,8,8,1,6.271186440677966
81,4,7,4,6,0,6.9491525423728815
63,2,0,6,4,0,3.8983050847457625
93,5,4,6,8,0,8.983050847457626
57,2,1,7,3,1,2.8813559322033897
89,6,0,7,8,1,8.305084745762711
85,1,2,5,6,1,7.627118644067797
87,6,2,5,7,0,7.966101694915254
78,4,9,7,6,0,6.440677966101695
72,3,8,9,5,0,5.423728813559322
88,2,9,6,7,1,8.135593220338983
62,7,0,4,5,0,3.7288135593220337
64,9,1,7,6,1,4.067796610169491
76,3,8,9,6,0,6.101694915254237
66,6,4,4,5,1,4.406779661016949
40,9,8,5,3,0,0.0
60,2,5,4,4,0,3.389830508474576
98,7,9,7,9,1,9.830508474576272
88,5,9,6,8,0,8.135593220338983
49,5,2,7,3,1,1.5254237288135593
70,7,7,8,6,0,5.084745762711864
83,9,8,9,9,0,7.288135593220339
64,4,1,9,5,0,4.067796610169491
59,9,8,9,6,1,3.2203389830508473
96,9,3,8,10,0,9.491525423728813
94,3,4,6,8,0,9.152542372881356
87,2,5,9,7,0,7.966101694915254
67,2,4,8,5,0,4.576271186440678
52,6,0,7,4,0,2.0338983050847457
89,5,2,5,8,1,8.305084745762711
99,5,3,9,9,1,10.0
91,4,0,8,7,0,8.64406779661017
93,6,2,8,8,1,8.983050847457626
53,5,3,6,4,1,2.2033898305084745
89,4,8,7,7,0,8.305084745762711
41,9,2,6,4,1,0.1694915254237288
73,6,2,6,6,1,5.593220338983051
74,3,3,7,5,0,5.762711864406779
76,6,8,5,7,1,6.101694915254237
64,1,8,7,4,1,4.067796610169491
87,5,0,5,7,0,7.966101694915254
93,6,7,6,9,0,8.983050847457626
54,8,9,5,5,1,2.3728813559322033
51,9,0,9,5,0,1.8644067796610169
48,3,1,5,2,1,1.3559322033898304
97,2,9,5,8,1,9.661016949152541
70,4,4,8,5,1,5.084745762711864
53,8,5,8,5,1,2.2033898305084745
68,8,1,6,7,0,4.745762711864407
92,3,9,7,7,0,8.813559322033898
87,4,4,5,7,1,7.966101694915254
82,3,2,9,6,0,7.11864406779661
77,2,6,8,5,1,6.271186440677966
81,4,0,7,7,1,6.9491525423728815
99,6,4,9,9,0,10.0
47,5,2,5,3,0,1.1864406779661016
87,3,1,7,7,1,7.966101694915254
42,2,2,9,2,0,0.3389830508474576
41,9,9,4,3,1,0.1694915254237288
55,1,3,9,3,0,2.542372881355932
58,9,1,9,5,0,3.0508474576271185
80,7,2,7,7,0,6.779661016949152
55,6,1,5,4,0,2.542372881355932
70,7,5,5,6,1,5.084745762711864
93,3,1,4,7,1,8.983050847457626
97,3,0,9,8,1,9.661016949152541
67,1,7,7,4,1,4.576271186440678
43,4,9,6,2,1,0.5084745762711864
49,2,3,8,2,1,1.5254237288135593
90,8,1,5,8,0,8.474576271186441
84,3,3,5,7,1,7.4576271186440675
57,7,1,5,5,1,2.8813559322033897
86,7,4,5,8,1,7.796610169491525
71,9,6,8,7,0,5.254237288135593
69,6,5,6,6,1,4.915254237288136
75,1,1,4,4,1,5.932203389830509
48,8,3,6,4,0,1.3559322033898304
75,1,7,8,5,0,5.932203389830509
68,3,6,7,5,1,4.745762711864407
55,5,6,4,4,0,2.542372881355932
67,8,3,4,6,0,4.576271186440678
60,9,0,7,6,1,3.389830508474576
86,7,6,9,8,1,7.796610169491525
95,9,5,5,9,1,9.322033898305085
41,3,7,8,1,0,0.1694915254237288
99,5,4,7,9,1,10.0
98,8,7,6,10,0,9.830508474576272
85,1,9,6,6,1,7.627118644067797
74,8,7,9,7,0,5.762711864406779
93,7,8,7,9,1,8.983050847457626
67,1,0,8,4,0,4.576271186440678
94,6,2,9,9,1,9.152542372881356
75,1,5,9,5,1,5.932203389830509
70,2,3,9,5,1,5.084745762711864
72,5,7,4,6,0,5.423728813559322
62,2,9,4,4,0,3.7288135593220337
99,1,0,5,7,1,10.0
80,6,4,8,7,0,6.779661016949152
56,8,3,6,5,1,2.711864406779661
85,8,0,6,8,0,7.627118644067797
88,8,9,5,9,1,8.135593220338983
40,6,5,6,3,0,0.0
81,3,9,9,6,0,6.9491525423728815
62,1,2,5,3,0,3.7288135593220337
87,2,4,5,7,0,7.966101694915254
66,5,5,7,5,0,4.406779661016949
64,5,3,4,5,1,4.067796610169491
71,1,9,8,4,0,5.254237288135593
58,1,9,8,3,0,3.0508474576271185
63,9,5,4,6,0,3.8983050847457625
96,2,6,9,8,0,9.491525423728813
42,7,1,8,3,1,0.3389830508474576
99,4,6,6,8,0,10.0
51,7,6,6,4,0,1.8644067796610169
74,8,1,8,7,1,5.762711864406779
54,5,2,7,4,1,2.3728813559322033
56,1,2,8,3,0,2.711864406779661
89,4,0,5,7,1,8.305084745762711
71,3,0,9,5,0,5.254237288135593
46,5,9,5,3,0,1.0169491525423728
58,6,5,4,5,1,3.0508474576271185
46,2,8,9,2,0,1.0169491525423728
44,7,8,9,4,1,0.6779661016949152
97,3,0,6,8,1,9.661016949152541
79,1,6,9,5,0,6.610169491525424
60,3,5,7,4,0,3.389830508474576
87,9,3,8,9,1,7.966101694915254
87,6,2,5,7,0,7.966101694915254
90,6,8,6,9,1,8.474576271186441
96,4,9,6,8,1,9.491525423728813
86,8,4,7,8,1,7.796610169491525
46,5,7,7,3,1,1.0169491525423728
76,7,3,7,6,0,6.101694915254237
62,9,3,7,6,0,3.7288135593220337
50,5,5,5,3,0,1.694915254237288
49,5,5,7,3,0,1.5254237288135593
96,4,2,6,8,0,9.491525423728813
60,6,1,6,5,0,3.389830508474576
94,2,8,9,7,1,9.152542372881356
98,3,1,8,8,0,9.830508474576272
80,1,8,6,5,1,6.779661016949152
72,2,7,6,5,1,5.423728813559322
59,2,9,5,4,1,3.2203389830508473
72,8,6,9,7,0,5.423728813559322
79,8,4,6,7,1,6.610169491525424
74,2,2,4,5,0,5.762711864406779
73,6,1,6,6,1,5.593220338983051
75,5,7,8,6,0,5.932203389830509
66,3,1,8,5,0,4.406779661016949
58,5,7,9,5,0,3.0508474576271185
82,5,4,9,7,0,7.11864406779661
44,5,8,7,3,0,0.6779661016949152
68,3,3,5,5,1,4.745762711864407
95,3,7,8,8,0,9.322033898305085
49,4,6,4,3,0,1.5254237288135593
95,7,7,4,9,1,9.322033898305085
98,2,4,7,7,0,9.830508474576272
94,4,1,5,8,0,9.152542372881356
79,4,6,5,6,0,6.610169491525424
52,1,2,9,2,0,2.0338983050847457
68,8,9,6,6,0,4.745762711864407
44,1,9,4,1,1,0.6779661016949152
97,8,9,4,9,0,9.661016949152541
97,7,9,4,9,1,9.661016949152541
98,9,1,4,9,0,9.830508474576272
51,8,2,8,4,1,1.8644067796610169
98,5,3,5,9,1,9.830508474576272
52,8,9,6,5,1,2.0338983050847457
61,3,6,8,5,0,3.559322033898305
79,7,9,5,7,0,6.610169491525424
54,4,0,7,3,1,2.3728813559322033
52,5,5,4,3,0,2.0338983050847457
40,9,5,6,4,0,0.0
93,7,7,5,9,1,8.983050847457626
77,4,1,7,6,0,6.271186440677966
82,6,1,4,7,1,7.11864406779661
92,9,2,7,9,1,8.813559322033898
91,4,6,8,8,0,8.64406779661017
40,3,7,7,2,0,0.0
50,8,6,8,4,1,1.694915254237288
97,1,8,9,8,1,9.661016949152541
82,9,7,8,8,0,7.11864406779661
79,1,7,7,5,1,6.610169491525424
61,2,1,5,4,1,3.559322033898305
74,8,0,7,7,1,5.762711864406779
99,9,5,7,10,1,10.0
90,7,6,5,9,1,8.474576271186441
83,3,5,4,6,0,7.288135593220339
67,6,7,9,6,1,4.576271186440678
70,2,1,4,4,1,5.084745762711864
94,3,0,7,8,1,9.152542372881356
47,5,9,4,3,0,1.1864406779661016
44,4,7,6,2,1,0.6779661016949152
81,2,7,4,6,0,6.9491525423728815
93,4,7,6,8,0,8.983050847457626
87,8,9,4,9,1,7.966101694915254
83,5,6,8,7,1,7.288135593220339
56,5,1,7,4,0,2.711864406779661
77,3,3,6,6,0,6.271186440677966
48,8,8,9,4,0,1.3559322033898304
49,6,7,7,4,1,1.5254237288135593
59,2,3,8,4,0,3.2203389830508473
53,2,7,4,3,1,2.2033898305084745
53,9,9,7,5,0,2.2033898305084745
65,7,5,4,5,0,4.237288135593221
68,9,8,4,7,1,4.745762711864407
88,6,0,7,8,1,8.135593220338983
66,5,5,6,5,0,4.406779661016949
64,1,3,6,4,1,4.067796610169491
55,6,2,7,4,1,2.542372881355932
75,6,4,6,7,0,5.932203389830509
73,3,9,5,5,1,5.593220338983051
55,3,7,4,3,1,2.542372881355932
72,3,9,7,5,0,5.423728813559322
42,3,5,9,2,0,0.3389830508474576
62,7,0,8,5,1,3.7288135593220337
50,2,5,7,2,1,1.694915254237288
87,2,6,7,6,1,7.966101694915254
97,3,5,4,8,0,9.661016949152541
57,7,2,8,4,0,2.8813559322033897
86,3,8,4,7,1,7.796610169491525
80,7,9,9,8,1,6.779661016949152
83,9,9,6,9,1,7.288135593220339
68,4,3,7,5,0,4.745762711864407
98,7,4,4,9,0,9.830508474576272
89,9,4,9,9,1,8.305084745762711
44,8,2,9,4,1,0.6779661016949152
63,8,1,5,6,1,3.8983050847457625
68,9,7,7,6,1,4.745762711864407
68,5,6,9,6,0,4.745762711864407
99,5,4,6,9,1,10.0
65,3,0,4,4,1,4.237288135593221
79,5,9,4,7,0,6.610169491525424
42,8,0,5,3,1,0.3389830508474576
41,5,7,6,2,1,0.1694915254237288
64,4,3,9,5,1,4.067796610169491
58,8,3,5,5,1,3.0508474576271185
79,7,8,9,7,1,6.610169491525424
41,6,1,9,3,1,0.1694915254237288
58,5,4,7,4,0,3.0508474576271185
40,5,5,8,2,1,0.0
66,2,5,9,4,0,4.406779661016949
93,4,9,4,8,0,8.983050847457626
84,8,2,9,8,0,7.4576271186440675
94,8,9,5,9,0,9.152542372881356
91,1,5,9,7,1,8.64406779661017
88,2,9,4,6,1,8.135593220338983
74,5,9,4,6,1,5.762711864406779
80,9,4,5,8,1,6.779661016949152
44,7,7,4,3,0,0.6779661016949152
77,5,3,6,6,0,6.271186440677966
43,1,9,6,1,0,0.5084745762711864
56,6,9,8,5,1,2.711864406779661
92,8,2,6,9,0,8.813559322033898
60,7,5,5,5,1,3.389830508474576
92,2,9,9,7,0,8.813559322033898
87,5,8,6,8,1,7.966101694915254
70,4,7,8,6,0,5.084745762711864
61,1,7,7,3,1,3.559322033898305
50,6,2,5,3,0,1.694915254237288
73,3,0,8,5,0,5.593220338983051
88,9,2,6,9,1,8.135593220338983
54,5,2,8,4,0,2.3728813559322033
89,6,5,4,8,0,8.305084745762711
49,9,2,8,5,0,1.5254237288135593
77,9,1,6,7,0,6.271186440677966
71,8,8,5,7,1,5.254237288135593
92,9,5,4,10,1,8.813559322033898
87,4,4,8,7,0,7.966101694915254
70,6,2,7,6,1,5.084745762711864
76,5,6,6,6,0,6.101694915254237
83,5,6,5,7,1,7.288135593220339
67,4,3,9,5,0,4.576271186440678
70,2,9,6,5,0,5.084745762711864
45,6,1,8,3,1,0.847457627118644
53,9,1,5,5,0,2.2033898305084745
97,1,7,7,7,0,9.661016949152541
62,7,3,4,5,0,3.7288135593220337
55,6,6,8,4,0,2.542372881355932
64,3,2,5,4,1,4.067796610169491
78,1,8,4,5,1,6.440677966101695
41,4,9,5,2,1,0.1694915254237288
77,9,8,9,8,1,6.271186440677966
80,2,6,8,6,0,6.779661016949152
78,3,6,5,6,0,6.440677966101695
73,2,0,7,5,0,5.593220338983051
90,2,9,5,7,0,8.474576271186441
79,8,7,8,7,1,6.610169491525424
82,3,1,5,6,1,7.11864406779661
64,7,7,4,6,1,4.067796610169491
75,8,1,4,7,0,5.932203389830509
55,3,0,9,3,0,2.542372881355932
96,2,7,6,8,0,9.491525423728813
57,8,3,9,5,0,2.8813559322033897
52,3,9,6,3,1,2.0338983050847457
98,7,5,7,9,1,9.830508474576272
76,1,9,4,5,1,6.101694915254237
66,6,9,6,6,0,4.406779661016949
73,9,0,5,7,1,5.593220338983051
50,3,8,7,3,0,1.694915254237288
40,7,6,8,3,1,0.0
52,6,4,6,4,1,2.0338983050847457
69,8,5,9,6,0,4.915254237288136
44,3,2,6,2,0,0.6779661016949152
57,3,8,9,4,0,2.8813559322033897
53,4,1,9,3,1,2.2033898305084745
52,3,9,4,3,1,2.0338983050847457
71,9,0,7,7,1,5.254237288135593
46,4,0,9,3,1,1.0169491525423728
47,6,9,4,3,0,1.1864406779661016
89,8,1,4,9,1,8.305084745762711
46,8,5,9,4,0,1.0169491525423728
91,5,5,7,8,1,8.64406779661017
88,5,8,5,8,0,8.135593220338983
55,6,9,6,4,0,2.542372881355932
82,7,3,4,7,1,7.11864406779661
70,7,7,6,6,1,5.084745762711864
90,4,3,7,8,0,8.474576271186441
66,6,2,5,5,1,4.406779661016949
99,7,3,8,9,0,10.0
72,5,0,5,6,1,5.423728813559322
92,5,8,7,8,1,8.813559322033898
68,2,4,5,5,1,4.745762711864407
47,7,6,8,3,1,1.1864406779661016
72,6,2,4,6,1,5.423728813559322
80,1,4,5,6,0,6.779661016949152
58,4,9,9,4,1,3.0508474576271185
60,3,3,9,4,0,3.389830508474576
80,3,6,7,6,0,6.779661016949152
60,7,4,5,5,0,3.389830508474576
64,4,1,8,5,1,4.067796610169491
81,8,2,7,7,0,6.9491525423728815
95,9,7,5,9,0,9.322033898305085
62,3,2,7,4,0,3.7288135593220337
50,5,6,9,3,0,1.694915254237288
72,4,4,8,5,0,5.423728813559322
59,6,6,4,5,0,3.2203389830508473
64,4,9,8,5,1,4.067796610169491
79,3,6,6,6,0,6.610169491525424
91,5,5,9,8,1,8.64406779661017
51,1,0,9,2,0,1.8644067796610169
71,6,3,9,6,1,5.254237288135593
72,5,7,8,6,1,5.423728813559322
49,8,0,4,4,0,1.5254237288135593
43,9,5,6,4,0,0.5084745762711864
54,8,1,6,4,1,2.3728813559322033
90,8,8,6,9,1,8.474576271186441
45,3,7,7,2,1,0.847457627118644
66,4,8,8,5,1,4.406779661016949
44,4,8,8,3,0,0.6779661016949152
44,5,1,9,3,1,0.6779661016949152
57,9,1,8,5,1,2.8813559322033897
67,9,8,8,7,1,4.576271186440678
74,1,1,7,5,0,5.762711864406779
98,8,3,8,10,1,9.830508474576272
61,1,1,4,3,1,3.559322033898305
73,2,0,6,5,0,5.593220338983051
43,7,9,7,3,0,0.5084745762711864
57,8,6,7,5,1,2.8813559322033897
80,1,4,9,5,1,6.779661016949152
90,3,2,8,8,1,8.474576271186441
65,7,7,6,5,0,4.237288135593221
81,9,4,4,8,0,6.9491525423728815
61,8,0,6,5,1,3.559322033898305
86,8,8,5,8,1,7.796610169491525
72,9,4,6,7,1,5.423728813559322
82,3,2,4,6,0,7.11864406779661
53,8,5,4,4,1,2.2033898305084745
70,1,7,4,4,1,5.084745762711864
49,8,1,7,4,0,1.5254237288135593
63,8,6,5,6,0,3.8983050847457625
60,1,1,6,3,0,3.389830508474576
87,6,4,8,8,1,7.966101694915254
47,7,8,9,4,0,1.1864406779661016
71,5,6,5,5,0,5.254237288135593
73,7,1,8,7,0,5.593220338983051
62,3,9,5,4,0,3.7288135593220337
64,6,8,6,5,1,4.067796610169491
46,7,8,9,4,1,1.0169491525423728
58,1,8,8,3,1,3.0508474576271185
46,2,9,7,2,1,1.0169491525423728
86,4,2,7,7,1,7.796610169491525
47,8,0,5,4,0,1.1864406779661016
53,6,8,9,4,0,2.2033898305084745
40,1,6,9,1,0,0.0
52,5,1,8,3,0,2.0338983050847457
42,7,5,5,3,0,0.3389830508474576
92,6,8,9,8,1,8.813559322033898
67,9,7,9,7,1,4.576271186440678
77,8,5,7,8,1,6.271186440677966
90,4,5,5,8,1,8.474576271186441
54,5,7,8,4,0,2.3728813559322033
75,7,8,8,7,1,5.932203389830509
92,8,7,7,9,1,8.813559322033898
42,5,0,4,2,0,0.3389830508474576
43,9,1,4,3,0,0.5084745762711864
44,4,5,9,2,1,0.6779661016949152
89,4,7,6,7,0,8.305084745762711
65,8,3,7,6,0,4.237288135593221
64,1,3,6,4,1,4.067796610169491
49,8,1,9,4,0,1.5254237288135593
47,5,9,7,3,1,1.1864406779661016
51,1,0,8,2,0,1.8644067796610169
93,4,9,7,8,0,8.983050847457626
97,2,8,5,8,0,9.661016949152541
98,4,6,6,8,0,9.830508474576272
42,8,8,7,4,1,0.3389830508474576
66,5,1,6,5,0,4.406779661016949
89,1,9,9,7,1,8.305084745762711
62,7,4,7,6,1,3.7288135593220337
79,1,1,4,5,0,6.610169491525424
97,9,9,6,10,0,9.661016949152541
72,3,6,8,5,1,5.423728813559322
53,3,8,8,3,0,2.2033898305084745
93,6,2,7,8,0,8.983050847457626
62,6,0,8,5,1,3.7288135593220337
70,6,3,8,6,0,5.084745762711864
52,1,3,6,2,1,2.0338983050847457
96,5,5,7,9,0,9.491525423728813
51,6,4,6,4,0,1.8644067796610169
74,8,4,7,7,0,5.762711864406779
57,1,8,8,3,0,2.8813559322033897
60,5,0,7,4,0,3.389830508474576
84,3,7,9,7,0,7.4576271186440675
86,2,7,7,7,1,7.796610169491525
81,8,7,5,8,1,6.9491525423728815
40,7,2,7,3,0,0.0
77,7,9,5,7,0,6.271186440677966
80,5,7,6,6,1,6.779661016949152
81,9,1,5,8,1,6.9491525423728815
86,5,7,6,7,1,7.796610169491525
48,2,7,7,2,0,1.3559322033898304
62,3,2,6,4,0,3.7288135593220337
53,4,3,8,3,0,2.2033898305084745
50,5,8,9,4,1,1.694915254237288
46,3,8,7,2,1,1.0169491525423728
70,7,9,5,6,0,5.084745762711864
63,5,8,9,5,1,3.8983050847457625
69,6,5,9,5,0,4.915254237288136
73,7,0,7,7,1,5.593220338983051
85,8,7,9,8,0,7.627118644067797
77,9,8,9,8,1,6.271186440677966
44,4,7,8,2,1,0.6779661016949152
44,5,0,6,2,0,0.6779661016949152
58,5,5,9,4,0,3.0508474576271185
90,8,8,5,8,1,8.474576271186441
77,9,8,5,7,0,6.271186440677966
67,7,6,8,6,1,4.576271186440678
65,5,6,9,5,0,4.237288135593221
81,3,3,9,6,1,6.9491525423728815
62,1,6,8,4,1,3.7288135593220337
85,9,9,7,9,0,7.627118644067797
88,5,4,4,8,0,8.135593220338983
69,9,9,4,7,1,4.915254237288136
42,4,4,6,2,1,0.3389830508474576
67,5,0,5,5,1,4.576271186440678
72,4,1,7,6,1,5.423728813559322
81,2,8,5,6,0,6.9491525423728815
42,1,1,7,1,0,0.3389830508474576
44,8,9,8,4,0,0.6779661016949152
96,4,1,6,8,1,9.491525423728813
81,6,2,5,7,1,6.9491525423728815
97,8,1,6,10,1,9.661016949152541
96,8,6,9,10,0,9.491525423728813
87,7,8,7,8,0,7.966101694915254
40,4,5,7,2,1,0.0
77,6,6,6,7,1,6.271186440677966
48,4,2,8,3,0,1.3559322033898304
99,7,2,6,9,1,10.0
44,1,7,8,2,0,0.6779661016949152
98,5,6,6,9,0,9.830508474576272
85,4,4,8,7,1,7.627118644067797
81,7,5,4,7,1,6.9491525423728815
73,9,8,6,7,1,5.593220338983051
76,5,2,8,7,1,6.101694915254237
72,4,2,9,5,1,5.423728813559322
64,9,5,5,6,0,4.067796610169491
68,9,4,6,7,0,4.745762711864407
97,8,0,6,9,0,9.661016949152541
64,4,2,7,5,1,4.067796610169491
93,7,7,8,9,0,8.983050847457626
98,5,3,6,9,1,9.830508474576272
48,4,8,5,3,1,1.3559322033898304
42,5,5,5,2,1,0.3389830508474576
54,5,9,5,3,1,2.3728813559322033
43,9,3,8,4,1,0.5084745762711864
84,9,3,4,8,0,7.4576271186440675
77,6,9,6,7,1,6.271186440677966
59,4,4,4,4,1,3.2203389830508473
88,2,6,8,6,0,8.135593220338983
62,3,6,9,4,0,3.7288135593220337
76,2,9,6,6,0,6.101694915254237
47,6,4,6,3,1,1.1864406779661016
96,5,8,6,9,1,9.491525423728813
95,5,7,6,8,0,9.322033898305085
84,9,9,9,8,0,7.4576271186440675
72,4,7,6,6,0,5.423728813559322
72,2,2,8,5,0,5.423728813559322
46,3,4,6,2,0,1.0169491525423728
61,3,7,9,4,0,3.559322033898305
44,9,9,8,4,1,0.6779661016949152
85,4,8,6,7,1,7.627118644067797
54,1,6,6,3,0,2.3728813559322033
60,1,3,8,3,0,3.389830508474576
64,7,3,6,6,0,4.067796610169491
56,7,2,9,5,0,2.711864406779661
95,2,7,5,8,1,9.322033898305085
89,9,5,6,9,1,8.305084745762711
46,9,9,7,4,1,1.0169491525423728
93,5,5,8,8,0,8.983050847457626
97,3,9,9,8,0,9.661016949152541
89,3,9,6,7,0,8.305084745762711
99,3,8,6,8,1,10.0
58,6,2,8,4,1,3.0508474576271185
46,8,2,9,4,0,1.0169491525423728
79,5,2,9,7,1,6.610169491525424
84,1,0,5,6,1,7.4576271186440675
98,9,9,5,10,0,9.830508474576272
89,1,5,6,6,1,8.305084745762711
63,6,8,8,5,0,3.8983050847457625
50,1,4,7,2,0,1.694915254237288
80,3,9,6,6,0,6.779661016949152
94,5,1,5,8,1,9.152542372881356
40,7,9,6,2,1,0.0
93,8,3,8,9,0,8.983050847457626
71,9,5,9,7,1,5.254237288135593
79,6,6,9,7,0,6.610169491525424
92,9,6,9,9,1,8.813559322033898
83,8,3,9,8,0,7.288135593220339
41,9,9,7,4,0,0.1694915254237288
54,4,9,4,3,1,2.3728813559322033
60,9,4,7,6,0,3.389830508474576
63,7,3,6,5,0,3.8983050847457625
89,5,9,5,8,0,8.305084745762711
56,5,5,8,4,0,2.711864406779661
86,1,6,6,6,0,7.796610169491525
91,2,1,4,7,1,8.64406779661017
91,3,9,8,7,1,8.64406779661017
48,8,2,8,4,0,1.3559322033898304
74,6,7,8,6,1,5.762711864406779
59,5,6,6,4,0,3.2203389830508473
58,1,0,4,3,0,3.0508474576271185
57,9,3,6,5,0,2.8813559322033897
59,3,4,8,4,0,3.2203389830508473
69,3,2,8,5,0,4.915254237288136
79,2,3,5,6,1,6.610169491525424
40,4,9,7,2,1,0.0
63,2,9,6,4,1,3.8983050847457625
63,9,9,4,6,1,3.8983050847457625
86,7,6,8,8,1,7.796610169491525
58,8,7,6,5,1,3.0508474576271185
69,3,8,7,5,0,4.915254237288136
65,6,1,6,5,1,4.237288135593221
81,6,3,7,7,0,6.9491525423728815
83,1,0,6,6,0,7.288135593220339
99,6,2,5,9,1,10.0
77,3,7,6,6,1,6.271186440677966
68,3,6,9,5,0,4.745762711864407
52,3,7,5,3,0,2.0338983050847457
43,8,5,7,3,0,0.5084745762711864
84,5,4,8,7,0,7.4576271186440675
56,4,9,8,4,0,2.711864406779661
72,9,8,6,7,1,5.423728813559322
44,9,4,4,4,1,0.6779661016949152
67,1,8,6,4,0,4.576271186440678
63,2,3,5,3,0,3.8983050847457625
56,8,4,5,5,0,2.711864406779661
89,5,0,7,8,0,8.305084745762711
78,7,5,6,7,0,6.440677966101695
87,1,2,7,6,0,7.966101694915254
79,5,9,4,7,0,6.610169491525424
83,3,1,8,7,0,7.288135593220339
85,2,5,8,6,1,7.627118644067797
90,2,0,6,7,0,8.474576271186441
50,9,8,7,5,0,1.694915254237288
51,4,4,7,3,1,1.8644067796610169
52,4,6,4,3,0,2.0338983050847457
47,7,9,7,4,0,1.1864406779661016
40,2,8,9,1,0,0.0
48,3,8,9,3,0,1.3559322033898304
67,3,6,5,5,1,4.576271186440678
41,6,3,9,3,0,0.1694915254237288
53,3,3,9,3,0,2.2033898305084745
52,5,6,5,3,0,2.0338983050847457
87,4,7,9,7,1,7.966101694915254
41,3,6,9,2,0,0.1694915254237288
43,8,9,5,3,0,0.5084745762711864
51,3,3,6,3,1,1.8644067796610169
87,6,3,5,7,1,7.966101694915254
49,7,7,5,4,1,1.5254237288135593
42,7,8,9,4,1,0.3389830508474576
43,2,6,8,2,0,0.5084745762711864
45,3,2,9,2,1,0.847457627118644
62,4,9,6,4,1,3.7288135593220337
44,7,0,5,3,1,0.6779661016949152
